isin,name,type
EOS~EUR,CRYP,"EOS (EOS) zu EUR"
EOS~USD,CRYP,"EOS (EOS) zu USD"
ES0000012A97,BND,"Spanien Staatsanleihe 0,45 % bis 10/22"
ES0105046009,STK,"Aena SME"
ES0105200002,STK,"Abengoa (B)"
ES0105200416,STK,"Abengoa (A)"
ES0109067019,STK,"Amadeus IT Group (A)"
ES0111845014,STK,"Abertis Infraestructuras"
ES0112458312,STK,"Azkoyen"
ES0112501012,STK,"EBRO FOODS"
ES0113211835,STK,"BBVA"
ES0113307062,STK,"BANKIA"
ES0113679I37,STK,"Bankinter"
ES0113790226,STK,"Banco Popular Espanol"
ES0113860A34,STK,"Banco de Sabadell"
ES0113900J37,STK,"Banco Santander"
ES0115056139,STK,"Bolsas y Mercados Espanoles SHMSF"
ES0116870314,STK,"Naturgy Energy Group"
ES0117160111,STK,"Corporacion Financiera Alba"
ES0118900010,STK,"Ferrovial"
ES0121975009,STK,"Construcciones y Auxiliar de Ferrocarriles"
ES0122060314,STK,"Fomento de Construcciones y Contratas"
ES0124244E34,STK,"Mapfre"
ES0125140A14,STK,"Ercros"
ES0125220311,STK,"Acciona"
ES0126775032,STK,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION Shares"
ES0127797019,STK,"EDP Renovaveis"
ES0130670112,STK,"Endesa"
ES0130960018,STK,"Enagas"
ES0134950F36,STK,"Faes Farma"
ES0141571192,STK,"General de Alquiler de Maquinaria"
ES0142090317,STK,"Obrascon Huarte Lain"
ES0143416115,STK,"Siemens Gamesa Renewable Energy"
ES0144580Y14,STK,"Iberdrola"
ES0148396007,STK,"Inditex"
ES0152503035,STK,"Mediaset Espana Comunicacion SA."
ES0157097017,STK,"Almirall"
ES0157261019,STK,"Laboratorios Farmaceuticos Rovi"
ES0165386014,STK,"Solaria Energia y Medio Ambiente"
ES0166198012,STK,"Neuron Bio"
ES0167050915,STK,"ACS Actividades de Construccion y Servicios"
ES0169501030,STK,"Pharma Mar"
ES0173093024,STK,"Red Electrica Corporacion"
ES0173516115,STK,"Repsol"
ES0175438003,STK,"Prosegur Compania de Seguridad"
ES0176252718,STK,"MELIA HOTELS INTERNATIONAL"
ES0177542018,STK,"International Consolidated Airlines Group"
ES0178430E18,STK,"Telefonica"
ES0182870214,STK,"Sacyr"
ES0184262212,STK,"Viscofan"
ETC~EUR,CRYP,"Ethereum Classic (ETC) zu EUR"
ETH~BTC,CRYP,"Ethereum (ETH) zu Bitcoin (BTC)"
ETH~EUR,CRYP,"Ethereum (ETH) zu EUR"
ETH~USD,CRYP,"Ethereum (ETH) zu USD"
ETN~BTC,CRYP,"Electroneum (ETN) zu Bitcoin (BTC)"
ETP~USD,CRYP,"Metaverse (ETP) zu USD"
EU0001458346,CUR,"EUR/RUB"
EU0006169823,CUR,"EUR/BRL"
EU0006169930,CUR,"EUR/PLN"
EU0006169989,CUR,"EUR/ZAR"
EU0009652759,CUR,"EUR/USD"
EU0009653088,CUR,"EUR/GBP"
EU0009658145,IND,"E-Stoxx 50"
EU0009658202,IND,"STOXX Europe 600 EUR (Price)"
EU0009658624,IND,"STOXX Europe 600 Basic Resources EUR (Price)"
EU0009658749,IND,"STOXX Europe 600 Food & Beverage EUR (Price)"
EU0009658780,IND,"STOXX Europe 600 Oil & Gas EUR (Price)"
EU0009658806,IND,"STOXX Europe 600 Banks EUR (Price)"
EU0009658889,IND,"STOXX Europe 600 Construction & Materials EUR (Price)"
EU000A0C32V9,CUR,"EUR/TRY"
EUR-COP,CUR,"EUR/COP"
FAIR~BTC,CRYP,"FairCoin (FAIR) zu Bitcoin (BTC)"
FI0009000251,STK,"Stockmann (B)"
FI0009000400,STK,"Fiskars Abp"
FI0009000665,STK,"Metsa Board Registered (B)"
FI0009000681,STK,"Nokia"
FI0009002422,STK,"Outokumpu"
FI0009003230,STK,"Finnair"
FI0009003305,STK,"Sampo Registered (A)"
FI0009003727,STK,"Waertsilae Oyi Abp"
FI0009004824,STK,"Kemira"
FI0009005318,STK,"Nokian Renkaat"
FI0009005870,STK,"Konecranes"
FI0009005961,STK,"Stora Enso (R)"
FI0009005987,STK,"UPM-Kymmene"
FI0009006548,STK,"Atria (A)"
FI0009007132,STK,"Fortum"
FI0009007637,STK,"Innofactor"
FI0009007728,STK,"Teleste"
FI0009007884,STK,"Elisa Oyi (A)"
FI0009013296,STK,"Neste"
FI0009013403,STK,"Kone Registered (B)"
FI0009013429,STK,"Cargotec Registered (B)"
FI0009014377,STK,"Orion (B)"
FI0009801310,STK,"F-Secure"
FI0009902530,STK,"Nordea Bank"
FI4000074984,STK,"Valmet"
FI4000106299,STK,"Ferratum"
FI4000123195,STK,"Asiakastieto Group"
FI4000266804,STK,"Rovio Entertainment"
FI4000297767,STK,"Nordea Bank Abp"
FK00B030JM18,STK,"Falkland Oil and Gas"
FO0000000179,STK,"Bakkafrost P/F"
FR0000001810,ETF,"SPDR MSCI Europe Energy"
FR0000018020,FND,"SSgA Germany Index Equity P"
FR0000018590,FND,"SSgA EMU Index Real Estate P"
FR0000031122,STK,"AIR France - KLM"
FR0000033904,STK,"JACQUET METAL SERVICE"
FR0000034639,STK,"Altran Technologies"
FR0000035081,STK,"Icade"
FR0000035164,STK,"Beneteau"
FR0000035743,STK,"Etam Developpement"
FR0000035818,STK,"Esker"
FR0000037392,STK,"Nergeco"
FR0000038259,STK,"Eurofins Scientific"
FR0000038465,STK,"Passat"
FR0000038606,STK,"Manitou BF"
FR0000039299,STK,"Bollore"
FR0000039620,STK,"MERSEN"
FR0000044448,STK,"Nexans"
FR0000045072,STK,"Credit Agricole"
FR0000050809,STK,"Sopra Steria Group"
FR0000051732,STK,"Atos"
FR0000051807,STK,"Teleperformance"
FR0000052292,STK,"Hermes International"
FR0000052516,STK,"Vilmorin et Cie"
FR0000053035,STK,"Grenobloise d'Electronique et d'Automatismes GEA"
FR0000053225,STK,"Metropole Television"
FR0000053506,STK,"Cegedim"
FR0000053514,STK,"PCAS"
FR0000053951,STK,"Air Liquide"
FR0000054421,STK,"Bourrelier Group"
FR0000054470,STK,"UBISOFT Entertainment"
FR0000054694,STK,"Naturex"
FR0000060428,STK,"Compagnie du Mont-Blanc"
FR0000060790,STK,"Signaux Girod"
FR0000060949,STK,"TIVOLY"
FR0000061129,STK,"Boiron"
FR0000062671,STK,"GROUPE GORGE"
FR0000062796,STK,"VRANKEN-POMMERY MONOPOLE"
FR0000063935,STK,"Bonduelle SCA"
FR0000064156,STK,"Carpinienne de Participations"
FR0000064578,STK,"Covivio"
FR0000064602,STK,"Acanthe Developpement"
FR0000065278,STK,"Hopscotch Groupe"
FR0000065484,STK,"Lectra"
FR0000066722,STK,"Guillemot"
FR0000071946,STK,"Alten"
FR0000072399,STK,"Le belier"
FR0000072621,STK,"Ausy"
FR0000073041,STK,"Pierre et Vacances"
FR0000073272,STK,"SAFRAN"
FR0000073843,STK,"ITS GROUP"
FR0000074072,STK,"Bigben Interactive"
FR0000074148,STK,"Assystem"
FR0000074759,STK,"Fleury Michon"
FR0000077919,STK,"JC Decaux"
FR0000120073,STK,"Air Liquide"
FR0000120107,STK,"Savencia"
FR0000120172,STK,"Carrefour"
FR0000120271,STK,"Total"
FR0000120321,STK,"L'Oreal"
FR0000120354,STK,"Vallourec Usines a Tubes de Lorraine Escaut et Vallourec Reunies"
FR0000120404,STK,"Accor"
FR0000120503,STK,"Bouygues"
FR0000120537,STK,"Lafarge"
FR0000120560,STK,"Neopost"
FR0000120578,STK,"Sanofi"
FR0000120628,STK,"AXA"
FR0000120644,STK,"DANONE"
FR0000120685,STK,"NATIXIS"
FR0000120693,STK,"Pernod Ricard"
FR0000120859,STK,"Imerys"
FR0000120966,STK,"BIC(Societe)"
FR0000121014,STK,"LVMH Moet Hennessy Louis Vuitton"
FR0000121121,STK,"Eurazeo"
FR0000121147,STK,"Faurecia"
FR0000121220,STK,"Sodexo"
FR0000121261,STK,"Cie Generale des Etablissements Michelin Registered shares"
FR0000121329,STK,"Thales"
FR0000121485,STK,"Kering"
FR0000121501,STK,"Peugeot"
FR0000121667,STK,"EssilorLuxottica"
FR0000121709,STK,"SEB"
FR0000121725,STK,"Dassault Aviation"
FR0000121857,STK,"Bel"
FR0000121964,STK,"Klepierre (ex-Compagnie Fonciere Klepierre)"
FR0000121972,STK,"Schneider Electric"
FR0000124141,STK,"Veolia Environnement"
FR0000125007,STK,"Compagnie de Saint-Gobain"
FR0000125338,STK,"Capgemini"
FR0000125346,STK,"Ingenico Group"
FR0000125486,STK,"Vinci"
FR0000125585,STK,"Casino Guichard-Perrachon"
FR0000125684,STK,"Zodiac Aerospace"
FR0000127771,STK,"Vivendi"
FR0000130007,STK,"Alcatel-Lucent"
FR0000130213,STK,"Lagardere SCA"
FR0000130395,STK,"Remy Cointreau"
FR0000130403,STK,"Christian Dior"
FR0000130452,STK,"Eiffage"
FR0000130577,STK,"Publicis Groupe"
FR0000130650,STK,"Dassault Systemes"
FR0000130809,STK,"Societe Generale"
FR0000131104,STK,"BNP Paribas (A)"
FR0000131708,STK,"Technip (ex-Technip-Coflexip)"
FR0000131757,STK,"Eramet"
FR0000131906,STK,"Renault"
FR0000133308,STK,"ORANGE"
FR0000170193,FND,"AXA Aedificandi AD"
FR0000182479,STK,"Archos"
FR0000184798,STK,"Orpea"
FR0000284689,FND,"Comgest Monde C"
FR0000292278,FND,"MAGELLAN C"
FR0000973596,FND,"EASYETF GLOBAL TITANS 50"
FR0000989915,FND,"Oddo Immobilier CR EUR"
FR0004032746,STK,"Neovacs"
FR0004034072,STK,"Xilam animation"
FR0004038263,STK,"Parrot"
FR0004040608,STK,"ABC Arbitrage"
FR0004048734,STK,"Montaigne Fashion Group Act porteur"
FR0004053510,STK,"GENOWAY"
FR0004056851,STK,"Valneva"
FR0004058949,STK,"MICROWAVE VISION"
FR0004155000,STK,"Groupe SFPI S.A"
FR0004163111,STK,"Genfit"
FR0004180537,STK,"Akka Technologies"
FR0004529147,STK,"Tessi"
FR0005175080,STK,"Transgene"
FR0005691656,STK,"Trigano"
FR0006174348,STK,"Bureau Veritas"
FR0006859039,STK,"Ste Immobiliere Parisienne de la Perle Pierres Precieuses"
FR0007054358,ETF,"Lyxor ETF Euro Stoxx 50 D €"
FR0007056841,ETF,"Lyxor ETF DJ Industrial Average D €"
FR0007063177,ETF,"Lyxor ETF Nasdaq 100"
FR0007071931,FND,"Prévoir Perspectives C"
FR0007085501,ETF,"Lyxor ETF MSCI EMU"
FR0010014845,BND,"Peugeot Unternehmensanleihe 6,00 % bis 09/33"
FR0010028860,ETF,"Lyxor ETF EuroMTS Global"
FR0010040865,STK,"Gecina"
FR0010074328,BND,"AGENCE FSE DEV. 04-UND."
FR0010095596,STK,"Onxeo"
FR0010112524,STK,"Nexity Cat(A)"
FR0010127662,STK,"TxCell"
FR0010135103,FND,"Carmignac Patrimoine A € acc"
FR0010148981,FND,"Carmignac Investissement A € acc"
FR0010148999,FND,"Carmignac Profil Réactif 75 A € acc"
FR0010149112,FND,"Carmignac Euro-Entrepreneurs A € acc"
FR0010149120,FND,"Carmignac Sécurité A € acc"
FR0010149161,FND,"Carmignac Court Terme A € acc"
FR0010149179,FND,"Carmignac L/S European Equities A € acc"
FR0010149302,FND,"Carmignac Emergents A € acc"
FR0010168765,FND,"Lyxor ETF MSCI EMU Growth"
FR0010168773,FND,"Lyxor ETF MSCI EMU Small Cap"
FR0010168781,FND,"Lyxor ETF MSCI EMU Value"
FR0010174292,ETF,"Lyxor ETF EuroMTS Inflation Linked"
FR0010202606,STK,"Sidetrade"
FR0010204073,ETF,"Lyxor MSCI Eastern Europe ex Russia UCITS ETF"
FR0010204081,ETF,"Lyxor ETF China Entrerprise (HSCEI)"
FR0010208165,STK,"SAFT GROUPE"
FR0010208488,STK,"ENGIE"
FR0010220475,STK,"Alstom"
FR0010221234,STK,"Eutelsat Communications"
FR0010237016,BND,"Technicolor Unternehmensanleihe 5,75 % ohne Laufzeitbegrenzung"
FR0010239319,BND,"BNP Paribas Hybridanleihe 4,875 % ohne Laufzeitbegrenzung"
FR0010242511,STK,"Electricite de France bearer and/or registered shares"
FR0010245514,ETF,"Lyxor ETF Japan (Topix) D €"
FR0010259150,STK,"Ipsen"
FR0010261198,ETF,"Lyxor ETF MSCI Europe D €"
FR0010270033,ETF,"Lyxor ETF Commodities CRB"
FR0010296061,ETF,"Lyxor ETF MSCI USA D €"
FR0010306142,FND,"Carmignac Patrimoine E € acc"
FR0010307819,STK,"LEGRAND"
FR0010312124,ETF,"Lyxor ETF MSCI AC Asia Pacific ex Japan"
FR0010313833,STK,"Arkema"
FR0010315770,ETF,"Lyxor ETF MSCI World D €"
FR0010326140,ETF,"Lyxor MSCI Russia UCITS ETF"
FR0010326256,ETF,"Lyxor MSCI Turkey UCITS ETF"
FR0010331421,STK,"Innate Pharma"
FR0010340141,STK,"Aeroports de Paris ADP"
FR0010342592,ETF,"MUF-LN100DLUETF Capitalisation"
FR0010344630,ETF,"Lyxor ETF STOXX 600 Automobiles & Parts"
FR0010344796,ETF,"Lyxor ETF STOXX 600 Technology"
FR0010344838,ETF,"Lyxor ETF STOXX 600 Travel & Leisure"
FR0010344861,ETF,"Lyxor ETF STOXX 600 Food & Beverages"
FR0010344879,ETF,"Lyxor ETF STOXX 600 Healthcare"
FR0010344887,ETF,"Lyxor ETF STOXX 600 Industrial"
FR0010344903,ETF,"Lyxor ETF STOXX 600 Insurance"
FR0010344978,ETF,"Lyxor ETF STOXX 600 Personal & Household"
FR0010344986,ETF,"Lyxor ETF STOXX 600 Retail"
FR0010345363,ETF,"Lyxor ETF STOXX 600 Financial Services"
FR0010345371,ETF,"Lyxor ETF STOXX 600 Banks"
FR0010345389,ETF,"Lyxor ETF STOXX 600 Basic Ressources"
FR0010345470,ETF,"Lyxor ETF STOXX 600 Chemicals"
FR0010345504,ETF,"Lyxor ETF STOXX 600 Construction & Materials"
FR0010346205,ETF,"Lyxor ETF Commodities CRB Non-Energy"
FR0010361675,ETF,"Lyxor ETF MSCI Hong Kong (HSI)"
FR0010361683,ETF,"Lyxor ETF MSCI India C €"
FR0010361691,ETF,"Lyxor ETF MSCI Korea"
FR0010375766,ETF,"Lyxor ETF MSCI India C $"
FR0010378604,ETF,"Lyxor ETF STOXX Select Dividend 30"
FR0010386334,STK,"Korian"
FR0010397554,ETF,"Lyxor ETF MSCI Malaysia"
FR0010397901,STK,"Trilogiq"
FR0010400770,ETF,"Lyxor ETF FTSE RAFI Europe"
FR0010405431,ETF,"Lyxor MSCI Greece ETF - Dist"
FR0010407197,ETF,"Lyxor ETF PRIVEX"
FR0010408799,ETF,"Lyxor MSCI Brazil UCITS ETF"
FR0010410266,ETF,"Lyxor ETF MSCI EM Latin America"
FR0010411983,STK,"SCOR"
FR0010417345,STK,"DBV Technologies"
FR0010425595,STK,"Cellectis Share"
FR0010429068,ETF,"Lyxor ETF MSCI Emerging Markets C €"
FR0010444786,ETF,"Lyxor ETF MSCI Taiwan"
FR0010464446,ETF,"Lyxor MSCI South Africa UCITS ETF"
FR0010468983,ETF,"Lyxor ETF Euro Stoxx 50 Daily Leverage"
FR0010478248,STK,"Atari"
FR0010481127,ETF,"Lyxor ETF EuroMTS Covered Bond Aggregate"
FR0010524777,ETF,"Lyxor ETF New Energy D €"
FR0010527275,ETF,"Lyxor ETF World Water D €"
FR0010533075,STK,"Getlink"
FR0010540740,STK,"Euro Disney SCA"
FR0010541557,FND,"R-co Club C"
FR0010609206,STK,"OREGE"
FR0010611293,FND,"Echiquier Arty"
FR0010613471,STK,"Suez"
FR0010636464,ETF,"Lyxor ETF Pan Africa"
FR0010649772,FND,"Tocqueville Gold P"
FR0010652867,ETF,"Lyxor ETF MSCI Asia APEX 50"
FR0010655712,ETF,"Amundi ETF Dax"
FR0010655738,ETF,"AMUNDI ETF MSCI NORDIC UCITS ETF"
FR0010655746,ETF,"Amundi ETF MSCI Spain"
FR0010717090,ETF,"Amundi ETF MSCI EMU High Dividend"
FR0010737544,ETF,"Lyxor ETF Euro Corporate Bond"
FR0010754143,ETF,"Amundi ETF Govt EuroMTS Broad IG 10-15"
FR0010755611,ETF,"Amundi ETF Lev. MSCI USA Daily €"
FR0010756098,ETF,"AMUNDI ETF MSCI WORLD UCITS ETF"
FR0010756114,ETF,"Amundi ETF MSCI World ex EMU"
FR0010756122,ETF,"AMUNDI ETF MSCI WORLD EX EUROPE UCITS ETF"
FR0010757781,ETF,"Amundi ETF Short Euro Stoxx 50 Daily"
FR0010762492,ETF,"Lyxor ETF IBEX 35 Inverso Diario"
FR0010791137,ETF,"Amundi ETF MSCI Europe Materials"
FR0010809236,BND,"6 Renault 14"
FR0010833558,ETF,"Lyxor ETF MSCI Europe Real Estate"
FR0010833566,ETF,"Lyxor ETF MSCI USA Real Estate"
FR0010833574,ETF,"Lyxor ETF FTSE EPRA/NAREIT Global Developed"
FR0010836163,FND,"CPR Silver Age P"
FR0010859769,FND,"Echiquier Global"
FR0010869495,ETF,"Lyxor ETF Daily ShortDAX x2 C €"
FR0010869578,ETF,"Lyxor ETF Daily 2x Short Bund"
FR0010871541,BND,"Renault Unternehmensanleihe 5,625 % bis 03/17"
FR0010879056,STK,"DEINOVE"
FR0010892216,ETF,"AMUNDI ETF NASDAQ-100 UCITS ETF"
FR0010908533,STK,"EDENRED and /or registered shares"
FR0010918292,STK,"Technicolor"
FR0010923375,FND,"H2O MultiBonds R C €"
FR0010923383,FND,"H2O Multistrategies R"
FR0010930644,ETF,"Amundi ETF MSCI Europe Energy"
FR0010959676,ETF,"AMUNDI ETF MSCI EMERGING MARKETS UCITS ETF"
FR0010975771,ETF,"Lyxor BOFAML EUR High Yield Ex-Financial Bond UCITS ETF"
FR0011023639,ETF,"MUF L BTP D2L Capitalisation"
FR0011040500,STK,"Axway Software"
FR0011052257,STK,"Global Bioenergies"
FR0011067511,ETF,"Lyxor ETF MSCI Indonesia"
FR0011067529,ETF,"Multi Units France SICAV - Lyxor MSCI Thailand UCITS ETF"
FR0011070457,STK,"UCAR"
FR0011079466,ETF,"Lyxor ETF MSCI All Country World"
FR0011120914,STK,"MPI"
FR0011124544,BND,"Peugeot Unternehmensanleihe 6,875 % bis 03/16"
FR0011149590,STK,"L'Oreal"
FR0011184241,STK,"ADOCIA"
FR0011191287,STK,"Pharnext"
FR0011191766,STK,"EOS Imaging"
FR0011284991,STK,"Futuren"
FR0011442235,STK,"JANE FRANCE"
FR0011471135,STK,"ERYTECH PHARMA"
FR0011472943,STK,"Valneva"
FR0011475078,ETF,"Lyxor ETF Japan (Topix) Daily-h D €"
FR0011490648,STK,"Ecoslops"
FR0011550185,ETF,"BNPP Easy S&P 500 ETF C €"
FR0011550193,ETF,"BNPP Easy Stoxx Europe 600 ETF"
FR0011567940,BND,"Peugeot Unternehmensanleihe 6,50 % bis 01/19"
FR0011648716,STK,"CARBIOS"
FR0011648971,STK,"QUANTUM GENOMICS Share"
FR0011742329,STK,"McPhy Energy"
FR0011799907,STK,"Genomic Vision"
FR0011857234,ETF,"Lyxor ETF Germany Mid-Cap MDAX D €"
FR0011981968,STK,"Worldline"
FR0012127173,STK,"OSE Immunotherapeutics"
FR0012333151,STK,"Engie"
FR0012333284,STK,"Abivax"
FR0012517027,BND,"Frankreich Staatsanleihe 0,50 % bis 05/25"
FR0012613610,STK,"Prodways Group"
FR0012688299,ETF,"AMUNDI ETF JPX – NIKKEI 400 UCITS ETF – DAILY HEDGED EUR"
FR0012757854,STK,"SPIE"
FR0013018124,STK,"Nicox"
FR0013041530,ETF,"BNPP Easy S&P 500 ETF € H"
FR0013060209,BND,"RTE Reseau de transport Unternehmensanleihe 1,625 % bis 11/25"
FR0013153541,STK,"Maisons du Monde"
FR0013153707,BND,"Peugeot Unternehmensanleihe 2,375 % bis 04/23"
FR0013154002,STK,"Sartorius Stedim Biotech"
FR0013176526,STK,"Valeo"
FR0013181864,STK,"CGG share"
FR0013199916,STK,"Somfy"
FR0013218153,BND,"RCI Banque Unternehmensanleihe 0,625 % bis 11/21"
FR0013227113,STK,"Soitec and/or"
FR0013233475,STK,"Lysogene and/or registered shares"
FR0013245586,BND,"Peugeot Unternehmensanleihe 2,00 % bis 03/24"
FR0013263878,STK,"Umanis"
FR0013280286,STK,"bioMerieux"
FR0013284304,ETF,"Amundi ETF iSTOXX Europe MF MN C"
FR0013295789,STK,"Tonnellerie Francois Freres"
FR0013306016,STK,"Lectra"
FR0013310281,STK,"Octopus Robots"
FR0013326246,STK,"Unibail-Rodamco-Westfield Stapled Secs"
FR0013333432,STK,"Thermador Groupe"
FR0013356094,ETF,"Amundi European Sector Rotation P € dist"
FR0013379484,STK,"SOLUTIONS 30"
FTC~BTC,CRYP,"FeatherCoin (FTC) zu Bitcoin (BTC)"
FUNC~USD,CRYP,"FunCoin (FUNC) zu USD"
FUN~USD,CRYP,"FunFair (FUN) zu USD"
GB0000031285,STK,"Aberdeen Asset Management"
GB0000282623,STK,"Amec Foster Wheeler"
GB0000456144,STK,"Antofagasta"
GB0000533728,STK,"Laura Ashley Holdings"
GB0000536739,STK,"Ashtead Group"
GB0000595859,STK,"ARM Holdings"
GB0000608009,STK,"WS Atkins"
GB0000667013,STK,"Avon Rubber"
GB0000796242,FND,"Baring Europe Select Trust A £ inc"
GB0000804335,FND,"Baring European Growth Trust £ inc"
GB0000811801,STK,"Barratt Developments"
GB0000822576,FND,"Baring German Growth Trust £ Acc"
GB0000961622,STK,"Balfour Beatty"
GB0001367019,STK,"British Land Company"
GB0001445229,FND,"Threadneedle European Select INA £"
GB0001500809,STK,"Tullow Oil"
GB0001529675,FND,"Threadneedle UK Growth & Income Ret Inc"
GB0001530343,FND,"Threadneedle UK Smaller Companies RNI £"
GB0001646941,STK,"Eden Research"
GB0001751915,STK,"Carclo"
GB0002162385,STK,"Aviva"
GB0002259116,STK,"Gooch & Housego"
GB0002374006,STK,"Diageo"
GB0002405495,STK,"Schroders"
GB0002634946,STK,"BAE Systems"
GB0002769312,FND,"Threadneedle Global Select Ret Acc $"
GB0002769429,FND,"American Fund"
GB0002769536,FND,"American Select Fund"
GB0002769866,FND,"Threadneedle Latin American 1 $ na"
GB0002771052,FND,"Threadneedle European Fund 1 € na"
GB0002771169,FND,"European Select Fund"
GB0002771383,FND,"Threadneedle European SC RNA €"
GB0002875804,STK,"British American Tobacco"
GB0002892528,STK,"Surface Transforms"
GB0003104196,STK,"Proteome Sciences"
GB0003230421,STK,"Eurasia Mining"
GB0003308607,STK,"Spectris"
GB0003452173,STK,"Firstgroup"
GB0003718474,STK,"Games Workshop Group"
GB0003753778,STK,"The Go-Ahead Group"
GB0004052071,STK,"Halma"
GB0004082847,STK,"Standard Chartered"
GB0004189378,STK,"PCF Group"
GB0004300496,STK,"Pan African Resources"
GB0004536594,STK,"Advanced Medical Solutions Group"
GB0004544929,STK,"Imperial Brands"
GB0004726096,STK,"Spirent Communications"
GB0004807219,FND,"GCSF-CONT.EUR.SMAL"
GB0004835483,STK,"SABMiller"
GB0004915632,STK,"Kier Group"
GB0005405286,STK,"HSBC Holdings"
GB0005603997,STK,"Legal & General Group"
GB0005630420,STK,"Mears Group"
GB0005774855,FND,"Blackrock World Mining Trust PLC"
GB0005790059,STK,"John Menzies"
GB0006043169,STK,"Wm Morrison Supermarkets"
GB0006094303,STK,"Mulberry Group"
GB0006389398,STK,"Nichols"
GB0006601479,STK,"Online Blockchain"
GB0006731235,STK,"Associated British Foods"
GB0006776081,STK,"Pearson"
GB0006825383,STK,"Persimmon"
GB0007099541,STK,"Prudential"
GB0007188757,STK,"Rio Tinto"
GB0007323586,STK,"Renishaw"
GB0007325078,STK,"Renold Ord.Stock"
GB0007365546,STK,"Carillion"
GB0007668071,STK,"Close Brothers Group"
GB0007669376,STK,"St. James's Place"
GB0007908733,STK,"SSE"
GB0007973794,STK,"Serco Group"
GB0007980591,STK,"BP"
GB0008192063,FND,"Baring German Growth Trust € Acc"
GB0008237132,STK,"Solid State"
GB0008283987,CUR,"GBP/EUR"
GB0008371014,FND,"Threadneedle High Yield Bond RNI £"
GB0008481250,STK,"Photo-Me International"
GB0008706128,STK,"Lloyds Banking Group"
GB0008762899,STK,"BG Group"
GB0008782301,STK,"Taylor Wimpey"
GB0008847096,STK,"Tesco"
GB0009123323,STK,"Ultra Electronics Holdings"
GB0009223206,STK,"Smith & Nephew"
GB0009252882,STK,"GlaxoSmithKline"
GB0009292243,STK,"Victrex"
GB0009303123,STK,"Imagination Technologies Group"
GB0009465807,STK,"Weir Group (The)"
GB0009583252,FND,"Pan European Fund"
GB0009619924,STK,"IQE"
GB0009692087,FND,"Threadneedle European HY Bond RNA €"
GB0009697037,STK,"Babcock International Group"
GB0009895292,STK,"AstraZeneca"
GB0022569080,STK,"Amdocs"
GB0030181522,STK,"Tribal Group"
GB0030183890,FND,"Stewart Asia Pacific A acc £"
GB0030190366,FND,"Stewart Glo Emerging Markets A acc £"
GB0030544687,STK,"GW Pharmaceuticals"
GB0030632714,STK,"Oxus Gold"
GB0030646508,STK,"GKN"
GB0030655780,FND,"Baring Europe Select Trust A € inc"
GB0030810138,FND,"European Select Fund"
GB0030810245,FND,"Threadneedle European SC INA €"
GB0030913577,STK,"BT Group"
GB0030926959,FND,"M&G North American Dividend € A Acc"
GB0030927254,STK,"ASOS"
GB0030929748,FND,"M&G European Smaller Companies € A"
GB0030932676,FND,"M&G Global Themes € A acc"
GB0030938582,FND,"M&G Japan Fund"
GB0030939119,FND,"M&G Japan Smaller Companies Fund"
GB0030939770,FND,"M&G Asian Fund"
GB0031215220,STK,"Carnival"
GB0031274896,STK,"Marks and Spencer Group"
GB0031348658,STK,"Barclays"
GB0031544546,STK,"Petropavlovsk"
GB0031638363,STK,"Intertek Group"
GB0031698896,STK,"William Hill"
GB0031743007,STK,"Burberry Group"
GB0031852162,STK,"Jubilee Metals Group"
GB0032089863,STK,"Next"
GB0032360173,STK,"Highland Gold Mining"
GB0032821067,IND,"S&P GSCI Index (Excess Return)"
GB0033195214,STK,"Kingfisher"
GB0033277061,STK,"Vedanta Resources"
GB0033278473,STK,"Futura Medical"
GB0033711010,STK,"ImmuPharma"
GB0033756866,STK,"Trans-Siberian Gold"
GB0033873919,FND,"Stewart Glo EM Leaders A acc £"
GB0033874107,FND,"First State Greater China Growth A acc £"
GB0033874214,FND,"Stewart Asia Pacific Leaders A acc £"
GB0033986497,STK,"ITV"
GB0059822006,STK,"Dialog Semiconductor"
GB00B00FHZ82,FND,"Gold Bullion Securities (GBP)"
GB00B00KV284,STK,"GCM Resources"
GB00B012BV22,STK,"Marshalls"
GB00B012TP20,STK,"Halfords Group"
GB00B0130H42,STK,"ITM Power"
GB00B019KW72,STK,"J.Sainsbury"
GB00B01C3S32,STK,"Randgold Resources"
GB00B01FLG62,STK,"G4S"
GB00B01JLR99,STK,"Nanoco Group"
GB00B01QGH57,STK,"Baron Oil"
GB00B021F836,STK,"Naked Wines"
GB00B02J6398,STK,"Admiral Group"
GB00B02LCQ05,STK,"Allergy Therapeutics"
GB00B02QND93,STK,"Paypoint"
GB00B033F229,STK,"Centrica"
GB00B0351429,STK,"Ceres Power Holdings"
GB00B0394F60,STK,"Metals Exploration"
GB00B03MLX29,STK,"Royal Dutch Shell (A)"
GB00B03MM408,STK,"Royal Dutch Shell (B)"
GB00B03TH577,STK,"African Copper"
GB00B03THB32,STK,"ANTONOV"
GB00B06GM726,STK,"Telit Communications"
GB00B06K1665,STK,"Alexander Mining"
GB00B06KBB18,STK,"Alba Mineral Resources"
GB00B06Y3F14,STK,"Rambler Metals and Mining"
GB00B0744B38,STK,"Bunzl"
GB00B07KD360,STK,"Cobham"
GB00B082RF11,STK,"Rentokil Initial"
GB00B085SD50,STK,"Ariana Resources"
